date_record,id,name,volume,inflow,outflow,percent_storage
2006-06-23,100505,เขื่อนประแสร์,190.1,0.1262,1.18,64.44
2006-06-24,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-06-24,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-06-24,100504,เขื่อนหนองปลาไหล,140.84,1.466,0.27,86.01
2006-06-24,100505,เขื่อนประแสร์,189.05,0,1.18,64.08
2006-06-25,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-06-25,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-06-25,100504,เขื่อนหนองปลาไหล,142.28,1.36,0.24,86.89
2006-06-25,100505,เขื่อนประแสร์,187.65,0,1.17,63.61
2006-06-26,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-06-26,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-06-26,100504,เขื่อนหนองปลาไหล,143.6,0.748,0.26,87.69
2006-06-26,100505,เขื่อนประแสร์,186.25,0.122,1.17,63.14
2006-06-27,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-06-27,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-06-27,100504,เขื่อนหนองปลาไหล,144.25,0.53,0.31,88.09
2006-06-27,100505,เขื่อนประแสร์,185.2,0.47,1.17,62.78
2006-06-28,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-06-28,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-06-28,100504,เขื่อนหนองปลาไหล,144.69,0.813,0.42,88.36
2006-06-28,100505,เขื่อนประแสร์,184.5,0.1199,1.17,62.54
2006-06-29,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-06-29,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-06-29,100504,เขื่อนหนองปลาไหล,145.35,0.439,0.37,88.76
2006-06-29,100505,เขื่อนประแสร์,183.45,0.1188,1.17,62.19
2006-06-30,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-06-30,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-06-30,100504,เขื่อนหนองปลาไหล,145.57,1.463,0.44,88.9
2006-06-30,100505,เขื่อนประแสร์,182.4,1.516,1.17,61.83
2006-07-01,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-01,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-01,100504,เขื่อนหนองปลาไหล,146.88,1.904751,0.36,89.7
2006-07-01,100505,เขื่อนประแสร์,182.75,3.6181,1.17,61.95
2006-07-02,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-02,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-02,100504,เขื่อนหนองปลาไหล,148.64,2.384,0.37,90.77
2006-07-02,100505,เขื่อนประแสร์,185.2,1.5207,1.17,62.78
2006-07-03,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-03,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-03,100504,เขื่อนหนองปลาไหล,150.61,1.717,0.41,91.97
2006-07-03,100505,เขื่อนประแสร์,185.55,1.8712,1.17,62.9
2006-07-04,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-04,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-04,100504,เขื่อนหนองปลาไหล,151.92,1.167,0.4,92.78
2006-07-04,100505,เขื่อนประแสร์,186.25,0.912,0.67,63.14
2006-07-05,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-05,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-05,100504,เขื่อนหนองปลาไหล,152.58,1.262,0.59,93.18
2006-07-05,100505,เขื่อนประแสร์,186.6,0.5623,0.56,63.25
2006-07-06,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-06,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-06,100504,เขื่อนหนองปลาไหล,153.02,1.301,0.86,93.45
2006-07-06,100505,เขื่อนประแสร์,186.6,0.2123,0.56,63.25
2006-07-07,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-07,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-07,100504,เขื่อนหนองปลาไหล,153.46,1.079,0.86,93.71
2006-07-07,100505,เขื่อนประแสร์,186.25,0.212,0.56,63.14
2006-07-08,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-08,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-08,100504,เขื่อนหนองปลาไหล,153.68,0.898528,0.69,93.85
2006-07-08,100505,เขื่อนประแสร์,185.9,0,0.56,63.02
2006-07-09,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-09,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-09,100504,เขื่อนหนองปลาไหล,153.68,0.844,0.9,93.85
2006-07-09,100505,เขื่อนประแสร์,184.85,0,0.56,62.66
2006-07-10,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-10,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-10,100504,เขื่อนหนองปลาไหล,153.68,1.078,0.84,93.85
2006-07-10,100505,เขื่อนประแสร์,184.15,0,0.56,62.42
2006-07-11,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-11,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-11,100504,เขื่อนหนองปลาไหล,153.89,0.835,0.86,93.98
2006-07-11,100505,เขื่อนประแสร์,183.45,0,0.56,62.19
2006-07-12,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-12,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-12,100504,เขื่อนหนองปลาไหล,153.89,0.881,0.84,93.98
2006-07-12,100505,เขื่อนประแสร์,182.4,0,0.56,61.83
2006-07-13,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-13,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-13,100504,เขื่อนหนองปลาไหล,153.89,0.696,0.88,93.98
2006-07-13,100505,เขื่อนประแสร์,181.7,0,0.56,61.59
2006-07-14,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-14,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-14,100504,เขื่อนหนองปลาไหล,153.68,0.884939,0.92,93.85
2006-07-14,100505,เขื่อนประแสร์,181,0,0.56,61.36
2006-07-15,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-15,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-15,100504,เขื่อนหนองปลาไหล,153.68,0.711,0.88,93.85
2006-07-15,100505,เขื่อนประแสร์,179.95,0,0.56,61
2006-07-16,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-16,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-16,100504,เขื่อนหนองปลาไหล,153.46,0.679,0.93,93.71
2006-07-16,100505,เขื่อนประแสร์,179.25,0.21,0.56,60.76
2006-07-17,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-17,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-17,100504,เขื่อนหนองปลาไหล,153.24,1.108,0.9,93.58
2006-07-17,100505,เขื่อนประแสร์,178.9,0,0.56,60.64
2006-07-18,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-18,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-18,100504,เขื่อนหนองปลาไหล,153.46,0.978,0.89,93.71
2006-07-18,100505,เขื่อนประแสร์,177.85,0,0.93,60.29
2006-07-19,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-19,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-19,100504,เขื่อนหนองปลาไหล,153.46,0.449,0.98,93.71
2006-07-19,100505,เขื่อนประแสร์,175.75,0.11,1.16,59.58
2006-07-20,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-20,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-20,100504,เขื่อนหนองปลาไหล,152.58,0.548,1.33,93.18
2006-07-20,100505,เขื่อนประแสร์,174.7,0.46,1.16,59.22
2006-07-21,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-21,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-21,100504,เขื่อนหนองปลาไหล,151.92,0.29717,1.21,92.78
2006-07-21,100505,เขื่อนประแสร์,174,0,1.16,58.98
2006-07-22,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-22,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-22,100504,เขื่อนหนองปลาไหล,151.05,0,1.17,92.24
2006-07-22,100505,เขื่อนประแสร์,172.6,0,1.16,58.51
2006-07-23,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-23,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-23,100504,เขื่อนหนองปลาไหล,149.73,0.356,1.27,91.44
2006-07-23,100505,เขื่อนประแสร์,171.2,0,1.16,58.03
2006-07-24,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-24,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-24,100504,เขื่อนหนองปลาไหล,148.85,0.34,0.89,90.9
2006-07-24,100505,เขื่อนประแสร์,169.45,0,1.15,57.44
2006-07-25,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-25,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-25,100504,เขื่อนหนองปลาไหล,148.12,0.309,0.09,90.45
2006-07-25,100505,เขื่อนประแสร์,167.7,0,1.15,56.85
2006-07-26,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-26,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-26,100504,เขื่อนหนองปลาไหล,147.54,0.255,0.53,90.1
2006-07-26,100505,เขื่อนประแสร์,166.3,0,1.15,56.37
2006-07-27,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-27,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-27,100504,เขื่อนหนองปลาไหล,146.88,0.202,0.91,89.7
2006-07-27,100505,เขื่อนประแสร์,164.55,0,1.15,55.78
2006-07-28,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-28,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-28,100504,เขื่อนหนองปลาไหล,146.44,0.348,0.6,89.43
2006-07-28,100505,เขื่อนประแสร์,162.45,0,1.15,55.07
2006-07-29,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-29,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-29,100504,เขื่อนหนองปลาไหล,146.23,0.479,0.57,89.3
2006-07-29,100505,เขื่อนประแสร์,160.7,0,1.14,54.47
2006-07-30,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-30,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-30,100504,เขื่อนหนองปลาไหล,146.01,0.216,0.33,89.16
2006-07-30,100505,เขื่อนประแสร์,158.88,0.0188,1.14,53.86
2006-07-31,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-07-31,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-07-31,100504,เขื่อนหนองปลาไหล,145.57,1.015,0.65,88.9
2006-07-31,100505,เขื่อนประแสร์,157.76,4.777,1.14,53.48
2006-08-01,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-01,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-01,100504,เขื่อนหนองปลาไหล,146.01,0.785,0.58,89.16
2006-08-01,100505,เขื่อนประแสร์,161.4,3.587,1.14,54.71
2006-08-02,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-02,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-02,100504,เขื่อนหนองปลาไหล,146.23,0.352,0.57,89.3
2006-08-02,100505,เขื่อนประแสร์,163.85,2.5452,1.14,55.54
2006-08-03,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-03,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-03,100504,เขื่อนหนองปลาไหล,146.01,0.372,0.57,89.16
2006-08-03,100505,เขื่อนประแสร์,165.25,1.147,1.15,56.02
2006-08-04,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-04,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-04,100504,เขื่อนหนองปลาไหล,145.79,0.578,0.59,89.03
2006-08-04,100505,เขื่อนประแสร์,165.25,1.147,1.15,56.02
2006-08-05,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-05,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-05,100504,เขื่อนหนองปลาไหล,145.79,0.472857,0.58,89.03
2006-08-05,100505,เขื่อนประแสร์,164.2,1.147,1.15,55.66
2006-08-06,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-06,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-06,100504,เขื่อนหนองปลาไหล,145.57,0.24,0.69,88.9
2006-08-06,100505,เขื่อนประแสร์,165.25,0.097,1.15,56.02
2006-08-07,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-07,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-07,100504,เขื่อนหนองปลาไหล,145.13,0,0.68,88.63
2006-08-07,100505,เขื่อนประแสร์,164.2,0,0.14,55.66
2006-08-08,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-08,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-08,100504,เขื่อนหนองปลาไหล,144.47,0.299,0.61,88.23
2006-08-08,100505,เขื่อนประแสร์,162.8,0,1.15,55.19
2006-08-09,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-09,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-09,100504,เขื่อนหนองปลาไหล,144.25,0.278,0.23,88.09
2006-08-09,100505,เขื่อนประแสร์,161.4,0,1.14,54.71
2006-08-10,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-10,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-10,100504,เขื่อนหนองปลาไหล,144.03,0.218,0.5,87.96
2006-08-10,100505,เขื่อนประแสร์,159.44,0.0196,1.14,54.05
2006-08-11,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-11,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-11,100504,เขื่อนหนองปลาไหล,143.81,0.244,0.44,87.83
2006-08-11,100505,เขื่อนประแสร์,158.32,0.2584,1.14,53.67
2006-08-12,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-12,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-12,100504,เขื่อนหนองปลาไหล,143.6,0.317,0.46,87.69
2006-08-12,100505,เขื่อนประแสร์,158.04,0,0.54,53.57
2006-08-13,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-13,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-13,100504,เขื่อนหนองปลาไหล,143.38,0,0.54,87.56
2006-08-13,100505,เขื่อนประแสร์,156.64,0,0.54,53.1
2006-08-14,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-14,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-14,100504,เขื่อนหนองปลาไหล,142.72,0.963,0.23,87.16
2006-08-14,100505,เขื่อนประแสร์,155.8,0.005,0.54,52.81
2006-08-15,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-15,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-15,100504,เขื่อนหนองปลาไหล,143.16,0.273,0.53,87.42
2006-08-15,100505,เขื่อนประแสร์,155.27,0,0.54,52.63
2006-08-16,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-16,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-16,100504,เขื่อนหนองปลาไหล,142.94,0.241,0.49,87.29
2006-08-16,100505,เขื่อนประแสร์,154.68,0,0.54,52.43
2006-08-17,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-17,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-17,100504,เขื่อนหนองปลาไหล,142.72,0.033,0.46,87.16
2006-08-17,100505,เขื่อนประแสร์,153.84,0,0.53,52.15
2006-08-18,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-18,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-18,100504,เขื่อนหนองปลาไหล,142.28,0.273,0.23,86.89
2006-08-18,100505,เขื่อนประแสร์,153.3,0,0.53,51.97
2006-08-19,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-19,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-19,100504,เขื่อนหนองปลาไหล,142.06,0.151,0.49,86.76
2006-08-19,100505,เขื่อนประแสร์,152.72,0,0.53,51.77
2006-08-20,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-20,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-20,100504,เขื่อนหนองปลาไหล,141.64,0.109,0.57,86.5
2006-08-20,100505,เขื่อนประแสร์,151.88,0,0.53,51.48
2006-08-21,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-21,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-21,100504,เขื่อนหนองปลาไหล,141.24,0.073,0.51,86.26
2006-08-21,100505,เขื่อนประแสร์,151.32,0,0.53,51.29
2006-08-22,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-22,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-22,100504,เขื่อนหนองปลาไหล,140.84,0.303,0.47,86.01
2006-08-22,100505,เขื่อนประแสร์,150.76,0,0.53,51.11
2006-08-23,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-23,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-23,100504,เขื่อนหนองปลาไหล,140.64,0.287812,0.5,85.89
2006-08-23,100505,เขื่อนประแสร์,150.2,0.2496,0.53,50.92
2006-08-24,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-24,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-24,100504,เขื่อนหนองปลาไหล,140.44,0.242,0.49,85.77
2006-08-24,100505,เขื่อนประแสร์,149.92,0.249,0.53,50.82
2006-08-25,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-25,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-25,100504,เขื่อนหนองปลาไหล,140.24,0.232,0.44,85.64
2006-08-25,100505,เขื่อนประแสร์,149.64,0,0.53,50.73
2006-08-26,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-26,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-26,100504,เขื่อนหนองปลาไหล,140.04,0.003,0.43,85.52
2006-08-26,100505,เขื่อนประแสร์,149.36,0,0,50.63
2006-08-27,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-27,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-27,100504,เขื่อนหนองปลาไหล,139.44,0.397,0.6,85.16
2006-08-27,100505,เขื่อนประแสร์,149.36,0,0,50.63
2006-08-28,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-28,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-28,100504,เขื่อนหนองปลาไหล,139.24,0.293,0.6,85.03
2006-08-28,100505,เขื่อนประแสร์,151.04,1.12,0,51.2
2006-08-29,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-29,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-29,100504,เขื่อนหนองปลาไหล,139.04,0.148,0.49,84.91
2006-08-29,100505,เขื่อนประแสร์,152.16,1.12,0,51.58
2006-08-30,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-30,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-30,100504,เขื่อนหนองปลาไหล,138.84,0.55,0.33,84.79
2006-08-30,100505,เขื่อนประแสร์,153.28,3.36,0,51.96
2006-08-31,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-08-31,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-08-31,100504,เขื่อนหนองปลาไหล,139.04,0.17,0.35,84.91
2006-08-31,100505,เขื่อนประแสร์,156.64,6.16,0,53.1
2006-09-01,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-01,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-01,100504,เขื่อนหนองปลาไหล,138.84,0.128408,0.37,84.79
2006-09-01,100505,เขื่อนประแสร์,162.8,5.95,0,55.19
2006-09-02,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-02,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-02,100504,เขื่อนหนองปลาไหล,138.64,1.064742,0.33,84.67
2006-09-02,100505,เขื่อนประแสร์,168.75,3.5,0,57.2
2006-09-03,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-03,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-03,100504,เขื่อนหนองปลาไหล,139.24,0.286173,0.47,85.03
2006-09-03,100505,เขื่อนประแสร์,172.25,4.55,0,58.39
2006-09-04,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-04,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-04,100504,เขื่อนหนองปลาไหล,139.04,0.149,0.49,84.91
2006-09-04,100505,เขื่อนประแสร์,176.8,3.5,0,59.93
2006-09-05,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-05,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-05,100504,เขื่อนหนองปลาไหล,138.84,0.17,0.35,84.79
2006-09-05,100505,เขื่อนประแสร์,180.3,0.5587,0,61.12
2006-09-06,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-06,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-06,100504,เขื่อนหนองปลาไหล,138.64,0.392,0.37,84.67
2006-09-06,100505,เขื่อนประแสร์,180.3,0.1142,0.56,61.12
2006-09-07,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-07,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-07,100504,เขื่อนหนองปลาไหล,138.64,0.785,0.11,84.67
2006-09-07,100505,เขื่อนประแสร์,179.25,0.464,1.17,60.76
2006-09-08,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-08,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-08,100504,เขื่อนหนองปลาไหล,139.04,0.179,0.11,84.91
2006-09-08,100505,เขื่อนประแสร์,178.55,0.8134,1.16,60.53
2006-09-09,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-09,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-09,100504,เขื่อนหนองปลาไหล,138.84,0.278,0.38,84.79
2006-09-09,100505,เขื่อนประแสร์,178.2,0.8129,1.16,60.41
2006-09-10,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-10,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-10,100504,เขื่อนหนองปลาไหล,138.64,0.301,0.48,84.67
2006-09-10,100505,เขื่อนประแสร์,177.85,0.8125,1.16,60.29
2006-09-11,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-11,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-11,100504,เขื่อนหนองปลาไหล,138.44,0.593,0.5,84.55
2006-09-11,100505,เขื่อนประแสร์,177.5,0.8121,1.16,60.17
2006-09-12,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-12,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-12,100504,เขื่อนหนองปลาไหล,138.64,1.211,0.39,84.67
2006-09-12,100505,เขื่อนประแสร์,177.15,1.8616,1.16,60.05
2006-09-13,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-13,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-13,100504,เขื่อนหนองปลาไหล,139.44,0.994,0.41,85.16
2006-09-13,100505,เขื่อนประแสร์,177.85,1.6907,1.16,60.29
2006-09-14,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-14,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-14,100504,เขื่อนหนองปลาไหล,140.04,0.93648,0.4,85.52
2006-09-14,100505,เขื่อนประแสร์,179.25,1.75,0.29,60.76
2006-09-15,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-15,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-15,100504,เขื่อนหนองปลาไหล,140.64,0.283,0.34,85.89
2006-09-15,100505,เขื่อนประแสร์,181,1.4,0,61.36
2006-09-16,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-16,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-16,100504,เขื่อนหนองปลาไหล,140.84,0.942,0.28,86.01
2006-09-16,100505,เขื่อนประแสร์,182.4,2.8,0,61.83
2006-09-17,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-17,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-17,100504,เขื่อนหนองปลาไหล,141.64,0.731,0.38,86.5
2006-09-17,100505,เขื่อนประแสร์,185.2,2.1,0,62.78
2006-09-18,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-18,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-18,100504,เขื่อนหนองปลาไหล,142.28,0.703,0.33,86.89
2006-09-18,100505,เขื่อนประแสร์,187.3,2.1,0,63.49
2006-09-19,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-19,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-19,100504,เขื่อนหนองปลาไหล,142.94,0.286,0.29,87.29
2006-09-19,100505,เขื่อนประแสร์,189.4,2.1,0,64.2
2006-09-20,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-20,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-20,100504,เขื่อนหนองปลาไหล,143.16,0.449,0.31,87.42
2006-09-20,100505,เขื่อนประแสร์,191.5,2.45,0,64.92
2006-09-21,rsv357,อ่างเก็บน้ำดอกกราย,,0,0,
2006-09-21,rsv359,อ่างเก็บน้ำคลองใหญ่,,0,0,
2006-09-21,100504,เขื่อนหนองปลาไหล,143.6,0.691,0.25,87.69
